outer_fold,candidate_id,model_family,params_json,selector_k,status,inner_tuned_threshold,inner_tuned_f1,inner_tuned_mcc,inner_tuned_balanced_accuracy,inner_pr_auc,inner_roc_auc,inner_default_f1,inner_default_mcc,predicted_positive_count,warning_count,error_type,error_message,runtime
4,rbf_svm__C=0.1__gamma=0.1__cw=none__k=100,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": null, ""k"": 100}",100,valid,-0.95028677204,0.5477707006369427,0.2492506830337202,0.5823529411764706,0.40108675325150267,0.5647058823529412,0.0,0.0,114,0,,,0.4756283760070801
4,rbf_svm__C=0.1__gamma=0.1__cw=none__k=all,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.950000000003,0.5121951219512195,0.09832426470323566,0.5236662106703146,0.35233819507997965,0.4942544459644323,0.0,0.0,121,0,,,0.11267852783203125
4,rbf_svm__C=0.1__gamma=0.1__cw=balanced__k=20,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": ""balanced"", ""k"": 20}",20,valid,-0.119816239429,0.5486725663716814,0.24869027446673833,0.6310533515731873,0.45727935126007757,0.6199726402188783,0.46808510638297873,0.16444243740677275,70,0,,,0.47176647186279297
4,rbf_svm__C=0.1__gamma=0.1__cw=balanced__k=50,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-0.143988017672,0.5341614906832298,0.20705406502281617,0.5588235294117647,0.4227835599083508,0.5381668946648427,0.26666666666666666,-0.02864949272941025,118,0,,,0.46738600730895996
4,rbf_svm__C=0.1__gamma=0.1__cw=balanced__k=100,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": ""balanced"", ""k"": 100}",100,valid,-0.04017927699,0.5308641975308642,0.19560166125651252,0.5529411764705883,0.39732963769855845,0.5244870041039671,0.26666666666666666,-0.02864949272941025,119,0,,,0.466127872467041
4,rbf_svm__C=0.1__gamma=0.1__cw=balanced__k=all,rbf_svm,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.037500000012,0.5149700598802395,0.1277450021673945,0.5235294117647059,0.3505693006608329,0.4915184678522572,0.26666666666666666,-0.02864949272941025,124,0,,,0.13266921043395996
4,rbf_svm__C=1.0__gamma=scale__cw=none__k=20,rbf_svm,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 20}",20,valid,-0.286374909536,0.6352941176470588,0.45411555973627843,0.725718194254446,0.6192548986292679,0.7378932968536251,0.5507246376811594,0.4220509816270406,42,0,,,0.47464418411254883
4,rbf_svm__C=1.0__gamma=scale__cw=none__k=50,rbf_svm,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 50}",50,valid,0.0,0.6285714285714286,0.5242177698368331,0.7264021887824897,0.629025276548772,0.7499316005471955,0.6285714285714286,0.5242177698368331,27,0,,,0.49168920516967773
4,rbf_svm__C=1.0__gamma=scale__cw=none__k=100,rbf_svm,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 100}",100,valid,-0.610600339179,0.5925925925925926,0.33628434711697464,0.6779753761969904,0.6311780921836755,0.7357045143638851,0.5151515151515151,0.3995291402931775,65,0,,,0.4884300231933594
4,rbf_svm__C=1.0__gamma=scale__cw=none__k=all,rbf_svm,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": null, ""k"": ""all""}",all,valid,-0.61004076312,0.6804123711340206,0.4976844621713785,0.7601915184678523,0.622146249947285,0.776470588235294,0.3018867924528302,0.2860235223803554,54,0,,,0.4855539798736572
